app,algo,persona,episode,ep_len,ep_return,timestamp_ms,apples_eaten,deaths,steps
snake,ppo,snake_survivor,0,164,-3.6399989128112793,1761462062544,0.0,1.0,1.0
snake,ppo,snake_survivor,0,21,-2.2100000381469727,1761462062594,0.0,1.0,1.0
snake,ppo,snake_survivor,0,48,-2.4800000190734863,1761462062821,0.0,1.0,1.0
snake,ppo,snake_survivor,0,137,-3.3699991703033447,1761462064315,0.0,1.0,1.0
snake,ppo,snake_survivor,0,278,-4.779997825622559,1761462065393,0.0,1.0,1.0
snake,ppo,snake_survivor,0,164,-3.6399989128112793,1761462065433,0.0,1.0,1.0
snake,ppo,snake_survivor,0,326,-5.259997844696045,1761462065810,0.0,1.0,1.0
snake,ppo,snake_survivor,0,30,-2.3000001907348633,1761462066312,0.0,1.0,1.0
snake,ppo,snake_survivor,0,66,-2.6599998474121094,1761462066531,0.0,1.0,1.0
snake,ppo,snake_survivor,0,239,-4.389998435974121,1761462066682,0.0,1.0,1.0
snake,ppo,snake_survivor,0,67,-2.669999837875366,1761462067462,0.0,1.0,1.0
snake,ppo,snake_survivor,0,129,-3.28999924659729,1761462067644,0.0,1.0,1.0
snake,ppo,snake_survivor,0,69,-2.68999981880188,1761462067844,0.0,1.0,1.0
snake,ppo,snake_survivor,0,526,-7.260025501251221,1761462067993,0.0,1.0,1.0
snake,ppo,snake_survivor,0,24,-2.240000009536743,1761462068044,0.0,1.0,1.0
snake,ppo,snake_survivor,0,39,-2.390000104904175,1761462068110,0.0,1.0,1.0
snake,ppo,snake_survivor,0,99,-2.989999532699585,1761462068212,0.0,1.0,1.0
snake,ppo,snake_survivor,0,756,-9.560077667236328,1761462068629,0.0,1.0,1.0
snake,ppo,snake_survivor,0,262,-4.619997978210449,1761462068761,0.0,1.0,1.0
snake,ppo,snake_survivor,0,124,-3.239999294281006,1761462070316,0.0,1.0,1.0
snake,ppo,snake_survivor,0,113,-3.1299993991851807,1761462070677,0.0,1.0,1.0
snake,ppo,snake_survivor,0,129,-3.28999924659729,1761462070809,0.0,1.0,1.0
