app,algo,persona,episode,ep_len,ep_return,timestamp_ms,ale_score,deaths,episode_ale_score,pellets,score_delta,steps,unique_tiles
pacman,a2c,pacman_survivor,75,573,73.69991302490234,1761512195844,49507.56000000037,3.0,73.70000000000145,20.0,74580.0,164451.0,251.0
pacman,a2c,pacman_survivor,78,537,102.64871215820312,1761512197146,70373.86999999976,3.0,102.64999999999924,23.0,88260.0,144453.0,194.0
pacman,a2c,pacman_survivor,78,497,71.0088882446289,1761512197180,59180.55999999981,3.0,71.00999999999944,20.0,71920.0,123753.0,210.0
pacman,a2c,pacman_survivor,78,497,91.22886657714844,1761512197594,58029.57999999982,3.0,91.22999999999936,22.0,70820.0,123753.0,192.0
pacman,a2c,pacman_survivor,75,481,90.77894592285156,1761512198737,61203.91999999991,3.0,90.77999999999946,22.0,73500.0,115921.0,195.0
pacman,a2c,pacman_survivor,75,497,193.4387969970703,1761512199548,76060.09999999982,3.0,193.4399999999992,32.0,88480.0,123753.0,213.0
pacman,a2c,pacman_survivor,78,497,30.139436721801758,1761512202077,51067.830000000045,3.0,30.14000000000047,16.0,64000.0,123753.0,203.0
pacman,a2c,pacman_survivor,78,577,277.3298034667969,1761512203270,119236.46999999954,3.0,277.3299999999979,36.0,134840.0,166753.0,282.0
pacman,a2c,pacman_survivor,79,447,120.38955688476562,1761512203601,38653.86000000016,3.0,120.39000000000036,25.0,53680.0,100128.0,198.0
pacman,a2c,pacman_survivor,76,573,114.54840087890625,1761512204112,72317.74999999971,3.0,114.54999999999882,24.0,90890.0,164451.0,256.0
pacman,a2c,pacman_survivor,79,497,101.63926696777344,1761512204325,51928.44999999998,3.0,101.64000000000013,23.0,64810.0,123753.0,213.0
pacman,a2c,pacman_survivor,79,521,153.2288055419922,1761512205055,68778.00999999985,3.0,153.2299999999993,28.0,85830.0,135981.0,200.0
pacman,a2c,pacman_survivor,76,497,101.59877014160156,1761512205844,68189.7699999998,3.0,101.5999999999992,23.0,80730.0,123753.0,209.0
pacman,a2c,pacman_survivor,76,447,69.30988311767578,1761512205934,34789.29000000017,3.0,69.3100000000009,20.0,49940.0,100128.0,190.0
pacman,a2c,pacman_survivor,79,573,124.56854248046875,1761512210159,75102.37999999967,3.0,124.56999999999906,25.0,93620.0,164451.0,238.0
pacman,a2c,pacman_survivor,79,497,101.69866943359375,1761512210245,68593.02999999982,3.0,101.69999999999902,23.0,81130.0,123753.0,219.0
pacman,a2c,pacman_survivor,80,497,40.149017333984375,1761512210575,54898.72999999987,3.0,40.149999999999665,17.0,67760.0,123753.0,184.0
pacman,a2c,pacman_survivor,80,497,101.64872741699219,1761512211308,68733.27999999978,3.0,101.64999999999912,23.0,81270.0,123753.0,214.0
pacman,a2c,pacman_survivor,77,573,114.39848327636719,1761512212152,71775.3299999997,3.0,114.39999999999895,24.0,90360.0,164451.0,241.0
pacman,a2c,pacman_survivor,77,497,101.60873413085938,1761512212800,68935.33999999978,3.0,101.60999999999913,23.0,81470.0,123753.0,210.0
pacman,a2c,pacman_survivor,80,573,114.44876098632812,1761512213091,67302.40999999997,3.0,114.44999999999948,24.0,85970.0,164451.0,246.0
pacman,a2c,pacman_survivor,77,577,104.08856201171875,1761512214029,77422.57999999971,3.0,104.0899999999991,23.0,97050.0,166753.0,218.0
pacman,a2c,pacman_survivor,80,539,82.84965515136719,1761512217699,38556.92000000035,3.0,82.8500000000009,21.0,57320.0,145530.0,248.0
pacman,a2c,pacman_survivor,81,529,224.50927734375,1761512217967,99408.0699999996,3.0,224.50999999999706,31.0,111080.0,140185.0,244.0
pacman,a2c,pacman_survivor,78,457,110.5294189453125,1761512218547,46047.16000000017,3.0,110.53000000000023,24.0,61660.0,104653.0,202.0
pacman,a2c,pacman_survivor,81,537,164.2686309814453,1761512218819,71894.93999999973,3.0,164.26999999999907,29.0,87220.0,144453.0,236.0
pacman,a2c,pacman_survivor,81,497,101.54876708984375,1761512220045,65447.91999999981,3.0,101.54999999999919,23.0,78080.0,123753.0,204.0
pacman,a2c,pacman_survivor,80,763,120.65798950195312,1761512220922,114515.33999999959,3.0,120.65999999999875,24.0,147010.0,291466.0,297.0
pacman,a2c,pacman_survivor,78,643,106.42826843261719,1761512221780,88033.30999999969,3.0,106.42999999999884,23.0,112600.0,207046.0,254.0
pacman,a2c,pacman_survivor,78,643,106.42826843261719,1761512222986,88311.28999999979,3.0,106.42999999999881,23.0,112870.0,207046.0,254.0
pacman,a2c,pacman_survivor,79,497,101.62879943847656,1761512225481,64568.26999999985,3.0,101.62999999999926,23.0,77190.0,123753.0,212.0
pacman,a2c,pacman_survivor,81,659,107.25860595703125,1761512226895,86766.85000000006,3.0,107.25999999999954,23.0,110850.0,217470.0,289.0
pacman,a2c,pacman_survivor,82,643,106.37844848632812,1761512226944,90949.70999999979,3.0,106.37999999999914,23.0,115430.0,207046.0,249.0
pacman,a2c,pacman_survivor,82,497,40.188941955566406,1761512226975,55588.34999999982,3.0,40.18999999999953,17.0,68420.0,123753.0,188.0
pacman,a2c,pacman_survivor,81,637,45.13905334472656,1761512229790,65838.38999999984,3.0,45.1400000000003,17.0,90360.0,203203.0,263.0
pacman,a2c,pacman_survivor,82,791,111.34788513183594,1761512229834,105508.55999999955,3.0,111.34999999999866,23.0,139830.0,313236.0,302.0
pacman,a2c,pacman_survivor,79,635,44.829315185546875,1761512230633,61463.58000000022,3.0,44.83000000000075,17.0,84320.0,201930.0,238.0
pacman,a2c,pacman_survivor,79,637,45.19908905029297,1761512231844,65950.00999999992,3.0,45.20000000000037,17.0,90460.0,203203.0,269.0
pacman,a2c,pacman_survivor,80,499,101.75877380371094,1761512232422,58265.98999999981,3.0,101.75999999999922,23.0,71170.0,124750.0,219.0
pacman,a2c,pacman_survivor,82,541,103.21992492675781,1761512234483,39265.70000000038,3.0,103.22000000000119,23.0,57290.0,146611.0,239.0
pacman,a2c,pacman_survivor,83,537,41.52893829345703,1761512234506,58855.82999999973,3.0,41.529999999999674,17.0,74860.0,144453.0,202.0
pacman,a2c,pacman_survivor,83,481,90.7596435546875,1761512236619,46642.180000000175,3.0,90.7600000000007,22.0,64170.0,115921.0,193.0
pacman,a2c,pacman_survivor,82,489,80.95005798339844,1761512236696,21472.980000000196,3.0,80.95000000000061,21.0,38850.0,119805.0,208.0
pacman,a2c,pacman_survivor,83,737,48.59907531738281,1761512237296,73367.13000000009,3.0,48.60000000000073,17.0,103960.0,271953.0,309.0
pacman,a2c,pacman_survivor,80,481,100.81965637207031,1761512237427,44849.2000000002,3.0,100.82000000000073,23.0,59080.0,115921.0,179.0
pacman,a2c,pacman_survivor,81,497,40.419219970703125,1761512239449,49861.47000000005,3.0,40.42000000000007,17.0,62360.0,123753.0,211.0
pacman,a2c,pacman_survivor,80,653,45.539306640625,1761512241037,62883.76000000021,3.0,45.540000000000816,17.0,87080.0,213531.0,255.0
pacman,a2c,pacman_survivor,84,573,114.5784912109375,1761512242503,71237.94999999975,3.0,114.57999999999899,24.0,89790.0,164451.0,259.0
pacman,a2c,pacman_survivor,84,433,99.2291259765625,1761512242646,50863.88999999991,3.0,99.22999999999959,23.0,62650.0,93961.0,164.0
pacman,a2c,pacman_survivor,83,653,45.789344787597656,1761512243603,62999.51000000023,3.0,45.790000000000916,17.0,87180.0,213531.0,280.0
pacman,a2c,pacman_survivor,81,447,120.23970031738281,1761512243634,36838.200000000164,3.0,120.24000000000046,25.0,51920.0,100128.0,183.0
pacman,a2c,pacman_survivor,83,583,114.95841979980469,1761512244812,83801.05999999969,3.0,114.9599999999989,24.0,103260.0,170236.0,267.0
pacman,a2c,pacman_survivor,84,573,155.43836975097656,1761512245267,86968.09999999963,3.0,155.43999999999875,28.0,105220.0,164451.0,265.0
pacman,a2c,pacman_survivor,85,497,101.69866943359375,1761512249615,68755.17999999975,3.0,101.69999999999902,23.0,81290.0,123753.0,219.0
pacman,a2c,pacman_survivor,82,725,48.21906280517578,1761512249721,71856.98000000004,3.0,48.22000000000067,17.0,102430.0,263175.0,307.0
pacman,a2c,pacman_survivor,85,503,101.89872741699219,1761512249854,65732.55999999984,3.0,101.89999999999915,23.0,78810.0,126756.0,221.0
pacman,a2c,pacman_survivor,82,497,40.269004821777344,1761512250806,54724.38999999985,3.0,40.269999999999655,17.0,67560.0,123753.0,196.0
pacman,a2c,pacman_survivor,84,577,104.15901184082031,1761512251942,61215.79000000002,3.0,104.15999999999997,23.0,81170.0,166753.0,225.0
pacman,a2c,pacman_survivor,81,797,132.14779663085938,1761512252454,124162.38999999945,3.0,132.14999999999853,25.0,158890.0,318003.0,324.0
pacman,a2c,pacman_survivor,85,497,101.5289306640625,1761512252521,57509.71999999989,3.0,101.52999999999949,23.0,70310.0,123753.0,202.0
pacman,a2c,pacman_survivor,84,549,103.25863647460938,1761512252802,72460.89999999982,3.0,103.25999999999914,23.0,92530.0,150975.0,219.0
pacman,a2c,pacman_survivor,86,489,39.85938262939453,1761512256765,47183.55000000005,3.0,39.86000000000031,17.0,63500.0,119805.0,179.0
pacman,a2c,pacman_survivor,83,565,42.299774169921875,1761512257956,39839.09000000025,3.0,42.30000000000092,17.0,61920.0,159895.0,195.0
pacman,a2c,pacman_survivor,85,497,40.33893585205078,1761512259197,54841.849999999875,3.0,40.339999999999534,17.0,67660.0,123753.0,203.0
pacman,a2c,pacman_survivor,83,599,84.48854064941406,1761512259549,82753.4299999999,3.0,84.48999999999916,21.0,103180.0,179700.0,232.0
pacman,a2c,pacman_survivor,86,489,40.09929656982422,1761512259655,47846.44999999998,3.0,40.10000000000018,17.0,64100.0,119805.0,203.0
pacman,a2c,pacman_survivor,85,497,40.24894714355469,1761512260050,54834.67999999981,3.0,40.249999999999545,17.0,67660.0,123753.0,194.0
pacman,a2c,pacman_survivor,86,701,47.44908905029297,1761512260100,72642.45000000001,3.0,47.45000000000063,17.0,101040.0,246051.0,302.0
pacman,a2c,pacman_survivor,82,535,102.73873901367188,1761512260282,64561.28999999973,3.0,102.73999999999927,23.0,80290.0,143380.0,209.0
pacman,a2c,pacman_survivor,87,497,121.92880249023438,1761512264048,67861.27999999982,3.0,121.92999999999924,25.0,80440.0,123753.0,202.0
pacman,a2c,pacman_survivor,84,497,101.71867370605469,1761512265229,65312.02999999978,3.0,101.71999999999903,23.0,77920.0,123753.0,221.0
pacman,a2c,pacman_survivor,86,507,20.139406204223633,1761512266597,42349.01999999997,3.0,20.14000000000047,15.0,59830.0,128778.0,193.0
pacman,a2c,pacman_survivor,84,503,101.79878234863281,1761512266895,64934.1499999999,3.0,101.79999999999924,23.0,78050.0,126756.0,211.0
pacman,a2c,pacman_survivor,87,497,40.388938903808594,1761512266913,54427.249999999876,3.0,40.389999999999546,17.0,67260.0,123753.0,208.0
pacman,a2c,pacman_survivor,83,497,122.12869262695312,1761512267534,61899.63999999978,3.0,122.12999999999906,25.0,74580.0,123753.0,222.0
pacman,a2c,pacman_survivor,86,619,44.148956298828125,1761512269091,64533.84999999985,3.0,44.150000000000006,17.0,87700.0,191890.0,218.0
pacman,a2c,pacman_survivor,87,643,106.58819580078125,1761512269492,88082.69999999968,3.0,106.5899999999987,23.0,112590.0,207046.0,270.0
pacman,a2c,pacman_survivor,85,497,40.36890411376953,1761512272499,54847.74999999985,3.0,40.36999999999948,17.0,67660.0,123753.0,206.0
pacman,a2c,pacman_survivor,88,653,45.79930114746094,1761512273559,63413.07000000019,3.0,45.800000000000836,17.0,87580.0,213531.0,281.0
pacman,a2c,pacman_survivor,88,497,91.29875183105469,1761512274167,66152.88999999981,3.0,91.29999999999916,22.0,78760.0,123753.0,199.0
pacman,a2c,pacman_survivor,87,537,102.85865783691406,1761512274448,72854.15999999976,3.0,102.85999999999913,23.0,88570.0,144453.0,215.0
pacman,a2c,pacman_survivor,84,583,104.49844360351562,1761512276092,81046.8099999998,3.0,104.49999999999892,23.0,100630.0,170236.0,241.0
pacman,a2c,pacman_survivor,85,643,106.55833435058594,1761512276357,91120.09999999974,3.0,106.55999999999895,23.0,115530.0,207046.0,267.0
pacman,a2c,pacman_survivor,87,497,122.03880310058594,1761512276423,61552.96999999982,3.0,122.03999999999925,25.0,74260.0,123753.0,213.0
pacman,a2c,pacman_survivor,88,497,101.47882080078125,1761512276822,58927.26999999983,3.0,101.47999999999928,23.0,71690.0,123753.0,197.0
pacman,a2c,pacman_survivor,86,497,101.62886047363281,1761512279819,57901.70999999984,3.0,101.62999999999937,23.0,70650.0,123753.0,212.0
pacman,a2c,pacman_survivor,89,497,101.56925964355469,1761512280899,55166.26000000001,3.0,101.5700000000001,23.0,68010.0,123753.0,206.0
pacman,a2c,pacman_survivor,88,495,182.97901916503906,1761512281816,69006.93999999987,3.0,182.9799999999996,31.0,86060.0,122760.0,193.0
pacman,a2c,pacman_survivor,89,537,102.80865478515625,1761512282162,70178.91999999984,3.0,102.80999999999912,23.0,88060.0,144453.0,210.0
pacman,a2c,pacman_survivor,86,497,101.61875915527344,1761512283687,68190.63999999977,3.0,101.61999999999918,23.0,80730.0,123753.0,211.0
pacman,a2c,pacman_survivor,85,537,102.67872619628906,1761512284030,70022.64999999978,3.0,102.67999999999924,23.0,87910.0,144453.0,197.0
pacman,a2c,pacman_survivor,89,519,102.31874084472656,1761512284472,64060.469999999965,3.0,102.31999999999925,23.0,83050.0,134940.0,215.0
pacman,a2c,pacman_survivor,88,573,124.74845886230469,1761512284870,74916.24999999977,3.0,124.74999999999892,25.0,93420.0,164451.0,256.0
pacman,a2c,pacman_survivor,87,643,106.44828796386719,1761512289268,87784.32999999968,3.0,106.44999999999885,23.0,112330.0,207046.0,256.0
pacman,a2c,pacman_survivor,87,437,99.29916381835938,1761512290058,50783.549999999945,3.0,99.29999999999967,23.0,63020.0,95703.0,159.0
pacman,a2c,pacman_survivor,86,481,101.02879333496094,1761512291022,65483.079999999805,3.0,101.02999999999918,23.0,77670.0,115921.0,200.0
pacman,a2c,pacman_survivor,90,481,90.89874267578125,1761512291449,63331.169999999795,3.0,90.8999999999991,22.0,75550.0,115921.0,207.0
pacman,a2c,pacman_survivor,90,643,106.57888793945312,1761512291511,72874.03000000014,3.0,106.57999999999998,23.0,97710.0,207046.0,269.0
pacman,a2c,pacman_survivor,90,765,110.6986083984375,1761512292076,90400.73000000014,3.0,110.69999999999993,23.0,122360.0,292995.0,315.0
pacman,a2c,pacman_survivor,89,717,129.698486328125,1761512292239,86656.70000000008,3.0,129.69999999999936,25.0,121940.0,257403.0,319.0
pacman,a2c,pacman_survivor,89,519,102.3187255859375,1761512292385,63980.19999999991,3.0,102.31999999999923,23.0,82970.0,134940.0,215.0
pacman,a2c,pacman_survivor,88,499,101.77867126464844,1761512296452,69356.42999999975,3.0,101.77999999999903,23.0,82030.0,124750.0,221.0
pacman,a2c,pacman_survivor,88,497,101.73873901367188,1761512297200,64555.88999999987,3.0,101.73999999999916,23.0,77160.0,123753.0,223.0
pacman,a2c,pacman_survivor,91,485,121.7587890625,1761512298432,64773.739999999845,3.0,121.7599999999992,25.0,77270.0,117855.0,221.0
pacman,a2c,pacman_survivor,90,497,101.518798828125,1761512299390,59561.59999999983,3.0,101.51999999999924,23.0,72310.0,123753.0,201.0
pacman,a2c,pacman_survivor,90,497,101.60928344726562,1761512299542,54815.750000000015,3.0,101.61000000000016,23.0,67670.0,123753.0,210.0
pacman,a2c,pacman_survivor,87,643,106.37832641601562,1761512300292,88870.20999999974,3.0,106.37999999999892,23.0,113430.0,207046.0,249.0
pacman,a2c,pacman_survivor,91,701,129.10804748535156,1761512301605,105757.6399999998,3.0,129.10999999999865,25.0,133460.0,246051.0,308.0
pacman,a2c,pacman_survivor,89,465,100.56886291503906,1761512303205,55904.34999999982,3.0,100.56999999999925,23.0,67660.0,108345.0,202.0
pacman,a2c,pacman_survivor,91,791,111.30793762207031,1761512303522,110801.88999999949,3.0,111.30999999999875,23.0,145040.0,313236.0,298.0
pacman,a2c,pacman_survivor,89,497,91.24885559082031,1761512304409,58348.43999999982,3.0,91.24999999999935,22.0,71120.0,123753.0,194.0
pacman,a2c,pacman_survivor,92,529,102.54887390136719,1761512306079,60682.98999999987,3.0,102.5499999999995,23.0,78070.0,140185.0,208.0
pacman,a2c,pacman_survivor,91,519,102.28884887695312,1761512307042,66428.90999999997,3.0,102.28999999999942,23.0,85270.0,134940.0,212.0
pacman,a2c,pacman_survivor,91,549,82.86872863769531,1761512307328,58735.78999999984,3.0,82.86999999999932,21.0,78150.0,150975.0,220.0
pacman,a2c,pacman_survivor,88,497,101.66868591308594,1761512307466,68830.14999999976,3.0,101.66999999999905,23.0,81370.0,123753.0,216.0
pacman,a2c,pacman_survivor,90,521,132.76885986328125,1761512311874,66455.21999999986,3.0,132.7699999999994,26.0,83520.0,135981.0,194.0
pacman,a2c,pacman_survivor,92,729,380.4292907714844,1761512312105,133754.88999999987,3.0,380.4299999999987,27.0,163720.0,266085.0,316.0
pacman,a2c,pacman_survivor,92,747,191.35958862304688,1761512314215,148724.08999999968,3.0,191.35999999999885,27.0,172300.0,279378.0,355.0
pacman,a2c,pacman_survivor,90,789,192.438232421875,1761512314510,127548.21000000005,3.0,192.43999999999932,27.0,161530.0,311655.0,337.0
pacman,a2c,pacman_survivor,89,531,-9.29993724822998,1761512315068,26108.070000000313,3.0,-9.299999999998903,12.0,44510.0,141246.0,237.0
pacman,a2c,pacman_survivor,93,645,45.719825744628906,1761512315327,49288.11000000049,3.0,45.72000000000172,17.0,79830.0,208335.0,297.0
pacman,a2c,pacman_survivor,92,615,386.8699645996094,1761512315855,148689.93999999965,3.0,386.86999999999784,28.0,171780.0,189420.0,282.0
pacman,a2c,pacman_survivor,92,635,187.30813598632812,1761512316439,98818.86999999962,3.0,187.30999999999855,27.0,123600.0,201930.0,286.0
pacman,a2c,pacman_survivor,93,625,197.48861694335938,1761512321057,87857.27999999996,3.0,197.48999999999938,28.0,105810.0,195625.0,314.0
pacman,a2c,pacman_survivor,93,503,30.550012588500977,1761512321422,31974.13000000028,3.0,30.550000000001347,16.0,51740.0,126756.0,226.0
pacman,a2c,pacman_survivor,91,747,201.37840270996094,1761512322558,112775.67999999996,3.0,201.3799999999993,28.0,139030.0,279378.0,337.0
pacman,a2c,pacman_survivor,90,541,82.58869934082031,1761512322813,61118.70999999977,3.0,82.58999999999924,21.0,81610.0,146611.0,216.0
pacman,a2c,pacman_survivor,94,549,92.978759765625,1761512323191,63960.619999999806,3.0,92.97999999999936,22.0,81220.0,150975.0,211.0
pacman,a2c,pacman_survivor,91,617,305.0404052734375,1761512323352,168157.7499999991,3.0,305.0399999999961,20.0,186120.0,190653.0,253.0
pacman,a2c,pacman_survivor,93,499,60.749420166015625,1761512323592,45977.81999999999,3.0,60.750000000000426,19.0,62730.0,124750.0,198.0
pacman,a2c,pacman_survivor,93,571,375.0401611328125,1761512324052,157107.43999999922,3.0,375.0399999999962,27.0,172030.0,163306.0,251.0
pacman,a2c,pacman_survivor,94,563,195.25830078125,1761512329145,86700.23999999961,3.0,195.2599999999986,28.0,102010.0,158766.0,277.0
pacman,a2c,pacman_survivor,92,543,394.84930419921875,1761512330378,73418.14000000016,3.0,394.84999999999934,29.0,95830.0,147696.0,276.0
pacman,a2c,pacman_survivor,95,517,112.58865356445312,1761512330626,66184.28999999986,3.0,112.58999999999907,24.0,85030.0,133903.0,228.0
pacman,a2c,pacman_survivor,92,507,91.52914428710938,1761512330645,49812.36000000003,3.0,91.52999999999989,22.0,67150.0,128778.0,192.0
pacman,a2c,pacman_survivor,94,667,177.84921264648438,1761512331020,120980.53999999943,3.0,177.84999999999744,26.0,142440.0,222778.0,264.0
pacman,a2c,pacman_survivor,94,597,396.28863525390625,1761512332166,98497.21999999971,3.0,396.28999999999814,29.0,121260.0,178503.0,258.0
pacman,a2c,pacman_survivor,94,625,166.90797424316406,1761512333027,103735.82999999948,3.0,166.90999999999826,25.0,118600.0,195625.0,316.0
pacman,a2c,pacman_survivor,91,833,133.26776123046875,1761512334794,122318.55999999969,3.0,133.26999999999853,21.0,146890.0,347361.0,408.0
pacman,a2c,pacman_survivor,95,531,-19.63983726501465,1761512336783,24861.520000000317,3.0,-19.639999999998906,11.0,43320.0,141246.0,223.0
pacman,a2c,pacman_survivor,96,545,173.95980834960938,1761512338436,93952.6999999998,3.0,173.95999999999938,26.0,109100.0,148785.0,241.0
pacman,a2c,pacman_survivor,95,651,177.57958984375,1761512340322,117432.49999999993,3.0,177.57999999999916,26.0,137900.0,212226.0,285.0
pacman,a2c,pacman_survivor,93,771,131.21798706054688,1761512341395,100023.53999999969,3.0,131.21999999999863,21.0,124300.0,297606.0,389.0
pacman,a2c,pacman_survivor,95,663,106.88786315917969,1761512341629,98460.3799999993,3.0,106.88999999999822,19.0,119810.0,220116.0,320.0
pacman,a2c,pacman_survivor,93,773,172.0680694580078,1761512341693,118254.28999999994,3.0,172.06999999999897,25.0,150870.0,299151.0,388.0
pacman,a2c,pacman_survivor,92,539,82.81962585449219,1761512342490,38846.63000000032,3.0,82.82000000000087,21.0,57620.0,145530.0,245.0
pacman,a2c,pacman_survivor,95,709,318.7497863769531,1761512343156,91237.25000000015,3.0,318.7499999999984,21.0,122740.0,251695.0,328.0
pacman,a2c,pacman_survivor,96,651,198.00927734375,1761512346067,118493.71999999962,3.0,198.0099999999984,28.0,139990.0,212226.0,288.0
pacman,a2c,pacman_survivor,97,573,134.8084716796875,1761512346623,80826.77999999968,3.0,134.80999999999892,26.0,99250.0,164451.0,242.0
pacman,a2c,pacman_survivor,96,539,42.01001739501953,1761512348029,26013.540000000234,3.0,42.010000000000844,17.0,45020.0,145530.0,244.0
pacman,a2c,pacman_survivor,94,469,70.08979797363281,1761512348124,39580.01000000023,3.0,70.09000000000097,20.0,56440.0,110215.0,202.0
pacman,a2c,pacman_survivor,96,503,60.9598388671875,1761512348841,39980.090000000215,3.0,60.96000000000106,19.0,59630.0,126756.0,207.0
pacman,a2c,pacman_survivor,93,469,70.03997802734375,1761512349190,34037.04000000021,3.0,70.0400000000011,20.0,51030.0,110215.0,197.0
pacman,a2c,pacman_survivor,94,561,184.98915100097656,1761512349725,98831.4199999999,3.0,184.9899999999993,27.0,114420.0,157641.0,276.0
pacman,a2c,pacman_survivor,96,645,45.689788818359375,1761512352380,49472.43000000045,3.0,45.690000000001646,17.0,80010.0,208335.0,294.0
pacman,a2c,pacman_survivor,98,521,122.78878784179688,1761512354081,62705.85999999981,3.0,122.78999999999931,25.0,79780.0,135981.0,216.0
pacman,a2c,pacman_survivor,97,573,134.85848999023438,1761512354275,81014.38999999972,3.0,134.85999999999896,26.0,99390.0,164451.0,247.0
pacman,a2c,pacman_survivor,95,549,123.67857360839844,1761512355967,73216.8199999998,3.0,123.67999999999904,25.0,91660.0,150975.0,221.0
pacman,a2c,pacman_survivor,97,539,41.800048828125,1761512356543,23106.540000000186,3.0,41.80000000000075,17.0,42260.0,145530.0,223.0
pacman,a2c,pacman_survivor,94,531,-9.410094261169434,1761512356794,29229.400000000343,3.0,-9.409999999998831,12.0,47550.0,141246.0,226.0
pacman,a2c,pacman_survivor,95,531,-19.609827041625977,1761512357328,24960.700000000317,3.0,-19.609999999998877,11.0,43390.0,141246.0,226.0
pacman,a2c,pacman_survivor,97,549,62.2889404296875,1761512360275,59919.11999999979,3.0,62.28999999999971,19.0,79330.0,150975.0,202.0
pacman,a2c,pacman_survivor,97,859,103.37779235839844,1761512360368,117369.26999999976,3.0,103.37999999999863,18.0,144100.0,369370.0,401.0
pacman,a2c,pacman_survivor,99,523,61.70005798339844,1761512361603,23743.970000000198,3.0,61.7000000000007,19.0,41590.0,137026.0,221.0
pacman,a2c,pacman_survivor,98,661,337.1706237792969,1761512363767,190340.4499999993,3.0,337.1699999999961,23.0,206220.0,218791.0,274.0
pacman,a2c,pacman_survivor,96,549,82.8287353515625,1761512363888,59341.769999999844,3.0,82.82999999999936,21.0,78770.0,150975.0,216.0
pacman,a2c,pacman_survivor,98,531,-9.20004940032959,1761512364216,29415.55000000035,3.0,-9.199999999998816,12.0,47710.0,141246.0,247.0
pacman,a2c,pacman_survivor,95,539,82.62974548339844,1761512364572,35434.410000000316,3.0,82.63000000000082,21.0,54350.0,145530.0,226.0
pacman,a2c,pacman_survivor,96,561,205.50904846191406,1761512365406,103201.99999999967,3.0,205.50999999999934,29.0,118700.0,157641.0,288.0
pacman,a2c,pacman_survivor,98,469,80.15971374511719,1761512367003,38443.76000000018,3.0,80.16000000000068,21.0,55350.0,110215.0,189.0
pacman,a2c,pacman_survivor,98,635,295.5305480957031,1761512369463,176498.6999999994,3.0,295.5299999999962,19.0,192620.0,201930.0,268.0
pacman,a2c,pacman_survivor,100,663,208.79861450195312,1761512371109,107762.92999999964,3.0,208.7999999999984,29.0,135230.0,220116.0,311.0
pacman,a2c,pacman_survivor,96,469,59.819862365722656,1761512371286,36053.460000000174,3.0,59.820000000000945,19.0,53000.0,110215.0,195.0
pacman,a2c,pacman_survivor,97,549,31.729372024536133,1761512371782,50679.019999999975,3.0,31.73000000000053,16.0,70280.0,150975.0,206.0
pacman,a2c,pacman_survivor,99,539,113.21981811523438,1761512371955,32261.150000000198,3.0,113.22000000000043,24.0,51230.0,145530.0,225.0
pacman,a2c,pacman_survivor,99,647,76.18892669677734,1761512373081,76678.32999999989,3.0,76.1900000000001,20.0,101270.0,209628.0,278.0
pacman,a2c,pacman_survivor,97,539,72.36005401611328,1761512373167,26467.260000000195,3.0,72.36000000000075,20.0,45550.0,145530.0,219.0
pacman,a2c,pacman_survivor,99,531,-60.5799446105957,1761512374660,13093.070000000178,3.0,-60.57999999999963,7.0,31800.0,141246.0,209.0
pacman,a2c,pacman_survivor,99,447,89.57945251464844,1761512375915,44179.3600000002,3.0,89.58000000000027,22.0,59140.0,100128.0,177.0
pacman,a2c,pacman_survivor,100,487,111.46928405761719,1761512378961,50539.29999999993,3.0,111.47000000000011,24.0,62650.0,118828.0,206.0
pacman,a2c,pacman_survivor,101,549,184.619140625,1761512379039,63645.56000000021,3.0,184.6199999999999,27.0,86580.0,150975.0,275.0
pacman,a2c,pacman_survivor,97,611,196.8694610595703,1761512380049,108368.44999999987,3.0,196.86999999999932,28.0,127460.0,186966.0,294.0
pacman,a2c,pacman_survivor,98,581,103.82829284667969,1761512380093,84276.31999999963,3.0,103.8299999999987,19.0,102170.0,169071.0,260.0
pacman,a2c,pacman_survivor,100,503,30.530000686645508,1761512380270,32041.510000000268,3.0,30.530000000001337,16.0,51810.0,126756.0,224.0
pacman,a2c,pacman_survivor,98,531,-60.479942321777344,1761512380760,13111.060000000207,3.0,-60.47999999999955,7.0,31790.0,141246.0,219.0
pacman,a2c,pacman_survivor,100,447,59.1298828125,1761512381070,33862.140000000174,3.0,59.130000000000905,19.0,49000.0,100128.0,192.0
pacman,a2c,pacman_survivor,100,717,48.00983428955078,1761512385966,54826.6900000005,3.0,48.01000000000188,17.0,90780.0,257403.0,310.0
pacman,a2c,pacman_survivor,101,539,72.53008270263672,1761512386427,34346.29000000034,3.0,72.53000000000146,20.0,53230.0,145530.0,236.0
pacman,a2c,pacman_survivor,102,539,41.890052795410156,1761512386501,23387.510000000188,3.0,41.89000000000074,17.0,42520.0,145530.0,232.0
pacman,a2c,pacman_survivor,99,503,60.96989440917969,1761512387067,39599.67000000023,3.0,60.970000000001164,19.0,59230.0,126756.0,208.0
pacman,a2c,pacman_survivor,98,521,30.789384841918945,1761512387276,48449.77999999993,3.0,30.790000000000447,16.0,65840.0,135981.0,196.0
pacman,a2c,pacman_survivor,101,469,29.34000587463379,1761512387508,29140.650000000238,3.0,29.340000000001197,16.0,46190.0,110215.0,207.0
pacman,a2c,pacman_survivor,101,597,124.85824584960938,1761512388527,89818.77999999953,3.0,124.85999999999865,21.0,107970.0,178503.0,275.0
